filename,ita,category
Female_normal-671.jpg,49.09,Light
Female_normal-672.jpg,67.95,Very Light
Female_normal-673.jpg,20.97,Tan
Female_normal-674.jpg,77.6,Very Light
Female_normal-675.jpg,77.56,Very Light
Female_normal-676.jpg,51.73,Light
Female_normal-677.jpg,71.69,Very Light
Female_normal-678.jpg,-20.29,Brown
Female_normal-679.jpg,77.64,Very Light
Female_normal-680.jpg,81.23,Very Light
Female_normal-681.jpg,73.32,Very Light
Female_normal-682.jpg,63.43,Very Light
Female_normal-683.jpg,-16.23,Brown
Female_normal-684.jpg,76.0,Very Light
Female_normal-685.jpg,79.37,Very Light
Female_normal-686.jpg,34.79,Intermediate
Female_normal-687.jpg,68.14,Very Light
Female_normal-688.jpg,75.74,Very Light
Female_normal-689.jpg,-22.08,Brown
Female_normal-690.jpg,70.47,Very Light
Female_normal-691.jpg,54.68,Light
Female_normal-692.jpg,82.79,Very Light
Female_normal-693.jpg,76.69,Very Light
Female_normal-694.jpg,67.91,Very Light
Female_normal-695.jpg,-74.64,Dark
Female_normal-696.jpg,79.13,Very Light
Female_normal-697.jpg,63.22,Very Light
Female_normal-698.jpg,66.69,Very Light
Female_normal-699.jpg,25.35,Tan
Female_normal-700.jpg,62.16,Very Light
Female_normal-701.jpg,80.51,Very Light
Female_normal-702.jpg,76.0,Very Light
Female_normal-703.jpg,46.45,Light
Female_normal-704.jpg,-27.04,Brown
Female_normal-705.jpg,74.3,Very Light
Female_normal-706.jpg,78.45,Very Light
Female_normal-707.jpg,69.64,Very Light
Female_normal-708.jpg,20.88,Tan
Female_normal-709.jpg,52.27,Light
Female_normal-710.jpg,78.81,Very Light
Female_normal-711.jpg,78.69,Very Light
Female_normal-712.jpg,39.94,Intermediate
Female_normal-713.jpg,9.33,Brown
Female_normal-714.jpg,74.75,Very Light
Female_normal-715.jpg,56.24,Very Light
Female_normal-716.jpg,76.64,Very Light
Female_normal-717.jpg,69.73,Very Light
Female_normal-718.jpg,-12.1,Brown
Female_normal-719.jpg,54.88,Light
Female_normal-720.jpg,75.31,Very Light
Female_normal-721.jpg,65.44,Very Light
Female_normal-722.jpg,71.68,Very Light
Female_normal-723.jpg,29.07,Intermediate
Female_normal-724.jpg,77.06,Very Light
Female_normal-725.jpg,78.83,Very Light
Female_normal-726.jpg,75.54,Very Light
Female_normal-727.jpg,73.66,Very Light
Female_normal-728.jpg,72.69,Very Light
Female_normal-729.jpg,28.63,Intermediate
Female_normal-730.jpg,74.3,Very Light
Female_normal-731.jpg,76.16,Very Light
Female_normal-732.jpg,71.59,Very Light
Female_normal-733.jpg,9.94,Brown
Female_normal-734.jpg,70.93,Very Light
Female_normal-735.jpg,67.07,Very Light
Female_normal-736.jpg,76.63,Very Light
Female_normal-737.jpg,75.55,Very Light
Female_normal-738.jpg,59.39,Very Light
Female_normal-739.jpg,75.65,Very Light
Female_normal-740.jpg,8.86,Brown
Female_normal-741.jpg,61.91,Very Light
Female_normal-742.jpg,78.65,Very Light
Female_normal-743.jpg,79.42,Very Light
Female_normal-744.jpg,15.86,Tan
Female_normal-745.jpg,77.67,Very Light
Female_normal-746.jpg,57.96,Very Light
Female_normal-747.jpg,66.55,Very Light
Female_normal-748.jpg,64.0,Very Light
Female_normal-749.jpg,44.73,Light
Female_normal-750.jpg,68.48,Very Light
Female_normal-751.jpg,49.84,Light
Female_normal-752.jpg,75.87,Very Light
Female_normal-753.jpg,74.52,Very Light
Female_normal-754.jpg,54.19,Light
Female_normal-755.jpg,47.3,Light
Female_normal-756.jpg,71.11,Very Light
Female_normal-757.jpg,82.0,Very Light
Female_normal-758.jpg,71.33,Very Light
Female_normal-759.jpg,78.58,Very Light
Female_normal-760.jpg,20.98,Tan
Female_normal-761.jpg,73.78,Very Light
Female_normal-762.jpg,43.32,Light
Female_normal-763.jpg,78.97,Very Light
Female_normal-764.jpg,79.35,Very Light
Female_normal-765.jpg,82.24,Very Light
Female_normal-766.jpg,63.18,Very Light
Female_normal-767.jpg,76.06,Very Light
Female_normal-768.jpg,39.62,Intermediate
Female_normal-769.jpg,-69.59,Dark
Female_normal-770.jpg,68.4,Very Light
Female_normal-771.jpg,75.88,Very Light
Female_normal-772.jpg,78.77,Very Light
Female_normal-773.jpg,63.84,Very Light
Female_normal-774.jpg,22.76,Tan
Female_normal-775.jpg,63.79,Very Light
Female_normal-776.jpg,75.52,Very Light
Male_Normal-0001.jpg,91.38,Very Light
Male_Normal-0002.jpg,92.0,Very Light
Male_Normal-0003.jpg,94.05,Very Light
Male_Normal-0004.jpg,88.73,Very Light
Male_Normal-0005.jpg,89.16,Very Light
Male_Normal-0006.jpg,88.17,Very Light
Male_Normal-0007.jpg,85.74,Very Light
Male_Normal-0008.jpg,82.13,Very Light
Male_Normal-0009.jpg,92.81,Very Light
Male_Normal-0010.jpg,86.67,Very Light
Male_Normal-0011.jpg,95.52,Very Light
Male_Normal-0012.jpg,94.72,Very Light
Male_Normal-0013.jpg,93.05,Very Light
Male_Normal-0014.jpg,90.77,Very Light
Male_Normal-0015.jpg,91.35,Very Light
Male_Normal-0016.jpg,97.81,Very Light
Male_Normal-0017.jpg,92.56,Very Light
Male_Normal-0018.jpg,88.56,Very Light
Male_Normal-0019.jpg,91.94,Very Light
Male_Normal-0020.jpg,88.84,Very Light
Male_Normal-0021.jpg,94.57,Very Light
Male_Normal-0022.jpg,93.03,Very Light
Male_Normal-0023.jpg,66.62,Very Light
Male_Normal-0024.jpg,85.43,Very Light
Male_Normal-0025.jpg,81.67,Very Light
Male_Normal-0026.jpg,90.95,Very Light
Male_Normal-0027.jpg,87.03,Very Light
Male_Normal-0028.jpg,86.57,Very Light
Male_Normal-0029.jpg,96.25,Very Light
Male_Normal-0030.jpg,88.88,Very Light
Male_Normal-0031.jpg,92.76,Very Light
Male_Normal-0032.jpg,91.75,Very Light
Male_Normal-0033.jpg,96.93,Very Light
Male_Normal-0034.jpg,95.62,Very Light
Male_Normal-0035.jpg,92.77,Very Light
Male_Normal-0036.jpg,104.77,Very Light
Male_Normal-0037.jpg,97.49,Very Light
Male_Normal-0038.jpg,89.04,Very Light
Male_Normal-0039.jpg,86.06,Very Light
Male_Normal-0040.jpg,91.79,Very Light
Male_Normal-0041.jpg,92.92,Very Light
Male_Normal-0042.jpg,92.47,Very Light
Male_Normal-0043.jpg,62.58,Very Light
Male_Normal-0044.jpg,91.29,Very Light
Male_Normal-0045.jpg,93.73,Very Light
Male_Normal-0046.jpg,92.25,Very Light
Male_Normal-0047.jpg,103.46,Very Light
Male_Normal-0048.jpg,94.56,Very Light
Male_Normal-0049.jpg,90.82,Very Light
Male_Normal-0050.jpg,93.09,Very Light
Male_Normal-0051.jpg,93.66,Very Light
Male_Normal-0052.jpg,93.2,Very Light
Male_Normal-0053.jpg,93.95,Very Light
Male_Normal-0054.jpg,93.34,Very Light
Male_Normal-0055.jpg,80.17,Very Light
Male_Normal-0056.jpg,77.67,Very Light
Male_Normal-0057.jpg,89.11,Very Light
Male_Normal-0058.jpg,91.82,Very Light
Male_Normal-0059.jpg,91.34,Very Light
Male_Normal-0060.jpg,96.93,Very Light
Male_Normal-0061.jpg,94.87,Very Light
Male_Normal-0062.jpg,99.29,Very Light
Male_Normal-0063.jpg,93.91,Very Light
Male_Normal-0064.jpg,99.07,Very Light
Male_Normal-0065.jpg,100.93,Very Light
Male_Normal-0066.jpg,63.3,Very Light
Male_Normal-0067.jpg,91.03,Very Light
Male_Normal-0068.jpg,91.11,Very Light
Male_Normal-0069.jpg,91.12,Very Light
Male_Normal-0070.jpg,94.35,Very Light
Male_Normal-0071.jpg,92.32,Very Light
Male_Normal-0072.jpg,96.45,Very Light
Male_Normal-0073.jpg,94.63,Very Light
Male_Normal-0074.jpg,94.23,Very Light
Male_Normal-0075.jpg,99.41,Very Light
Male_Normal-0076.jpg,93.58,Very Light
Male_Normal-0077.jpg,89.27,Very Light
Male_Normal-0078.jpg,76.87,Very Light
Male_Normal-0079.jpg,88.33,Very Light
Male_Normal-0080.jpg,93.69,Very Light
Male_Normal-0081.jpg,91.15,Very Light
Male_Normal-0082.jpg,94.58,Very Light
Male_Normal-0083.jpg,91.38,Very Light
Male_Normal-0084.jpg,91.3,Very Light
Male_Normal-0085.jpg,83.84,Very Light
Male_Normal-0086.jpg,-21.19,Brown
Male_Normal-0087.jpg,83.03,Very Light
Male_Normal-0088.jpg,92.17,Very Light
Male_Normal-0089.jpg,86.34,Very Light
Male_Normal-0090.jpg,92.02,Very Light
Male_Normal-0091.jpg,92.07,Very Light
Male_Normal-0092.jpg,98.39,Very Light
Male_Normal-0093.jpg,92.21,Very Light
Male_Normal-0094.jpg,88.74,Very Light
Male_Normal-0095.jpg,95.51,Very Light
Male_Normal-0096.jpg,97.33,Very Light
Male_Normal-0097.jpg,89.93,Very Light
Male_Normal-0098.jpg,74.26,Very Light
Male_Normal-0099.jpg,89.32,Very Light
Male_Normal-0100.jpg,92.94,Very Light
Male_Normal-0101.jpg,83.21,Very Light
Male_Normal-0102.jpg,91.71,Very Light
Male_Normal-0103.jpg,91.94,Very Light
Male_Normal-0104.jpg,93.96,Very Light
Male_Normal-0105.jpg,91.91,Very Light
Male_Normal-0106.jpg,84.79,Very Light
Male_Normal-0107.jpg,88.85,Very Light
Male_Normal-0108.jpg,74.34,Very Light
Male_Normal-0109.jpg,89.18,Very Light
Male_Normal-0110.jpg,91.69,Very Light
Male_Normal-0111.jpg,91.66,Very Light
Male_Normal-0112.jpg,82.87,Very Light
Male_Normal-0113.jpg,94.84,Very Light
Male_Normal-0114.jpg,92.36,Very Light
Male_Normal-0115.jpg,91.56,Very Light
Male_Normal-0116.jpg,89.06,Very Light
Male_Normal-0117.jpg,85.51,Very Light
Male_Normal-0118.jpg,89.94,Very Light
Male_Normal-0119.jpg,93.18,Very Light
Male_Normal-0120.jpg,91.63,Very Light
Male_Normal-0121.jpg,91.49,Very Light
Male_Normal-0122.jpg,86.32,Very Light
Male_Normal-0123.jpg,81.41,Very Light
Male_Normal-0124.jpg,91.55,Very Light
Male_Normal-0125.jpg,91.73,Very Light
Male_Normal-0126.jpg,88.65,Very Light
Male_Normal-0127.jpg,89.94,Very Light
Male_Normal-0128.jpg,85.15,Very Light
Male_Normal-0129.jpg,86.41,Very Light
Male_Normal-0130.jpg,93.11,Very Light
Male_Normal-0131.jpg,92.43,Very Light
Male_Normal-0132.jpg,95.14,Very Light
Male_Normal-0133.jpg,91.73,Very Light
Male_Normal-0134.jpg,92.84,Very Light
Male_Normal-0135.jpg,101.97,Very Light
Male_Normal-0136.jpg,97.78,Very Light
Male_Normal-0137.jpg,-51.35,Dark
Male_Normal-0138.jpg,89.07,Very Light
Male_Normal-0139.jpg,91.2,Very Light
Male_Normal-0140.jpg,91.66,Very Light
Male_Normal-0141.jpg,91.57,Very Light
Male_Normal-0142.jpg,91.84,Very Light
Male_Normal-0143.jpg,85.84,Very Light
Male_Normal-0144.jpg,91.8,Very Light
Male_Normal-0145.jpg,94.72,Very Light
Male_Normal-0146.jpg,97.13,Very Light
Male_Normal-0147.jpg,91.88,Very Light
Male_Normal-0148.jpg,96.52,Very Light
Male_Normal-0149.jpg,89.12,Very Light
Male_Normal-0150.jpg,93.09,Very Light
Male_Normal-0151.jpg,91.57,Very Light
Male_Normal-0152.jpg,86.96,Very Light
Male_Normal-0153.jpg,93.61,Very Light
Male_Normal-0154.jpg,92.46,Very Light
Male_Normal-0155.jpg,95.93,Very Light
Male_Normal-0156.jpg,93.9,Very Light
Male_Normal-0157.jpg,88.71,Very Light
Male_Normal-0158.jpg,92.12,Very Light
Male_Normal-0159.jpg,91.69,Very Light
Male_Normal-0160.jpg,91.78,Very Light
Male_Normal-0161.jpg,91.7,Very Light
Male_Normal-0162.jpg,91.73,Very Light
Male_Normal-0163.jpg,91.58,Very Light
Male_Normal-0164.jpg,91.66,Very Light
Male_Normal-0165.jpg,93.97,Very Light
Male_Normal-0166.jpg,88.9,Very Light
Male_Normal-0167.jpg,84.45,Very Light
Male_Normal-0168.jpg,91.34,Very Light
Male_Normal-0169.jpg,91.98,Very Light
Male_Normal-0170.jpg,91.81,Very Light
Male_Normal-0171.jpg,96.26,Very Light
Male_Normal-0172.jpg,93.01,Very Light
Male_Normal-0173.jpg,-50.33,Dark
Male_Normal-0174.jpg,92.8,Very Light
Male_Normal-0175.jpg,100.63,Very Light
Male_Normal-0176.jpg,94.22,Very Light
Male_Normal-0177.jpg,90.65,Very Light
Male_Normal-0178.jpg,91.99,Very Light
Male_Normal-0179.jpg,93.73,Very Light
Male_Normal-0180.jpg,100.2,Very Light
Male_Normal-0181.jpg,88.8,Very Light
Male_Normal-0182.jpg,88.8,Very Light
Male_Normal-0183.jpg,90.91,Very Light
Male_Normal-0184.jpg,93.39,Very Light
Male_Normal-0185.jpg,90.85,Very Light
Male_Normal-0186.jpg,90.66,Very Light
Male_Normal-0187.jpg,86.04,Very Light
Male_Normal-0188.jpg,90.93,Very Light
Male_Normal-0189.jpg,107.33,Very Light
Male_Normal-0190.jpg,85.17,Very Light
Male_Normal-0191.jpg,87.78,Very Light
Male_Normal-0192.jpg,84.49,Very Light
Male_Normal-0193.jpg,-88.95,Dark
Male_Normal-0194.jpg,88.68,Very Light
Male_Normal-0195.jpg,82.95,Very Light
Male_Normal-0196.jpg,99.35,Very Light
Male_Normal-0197.jpg,34.81,Intermediate
Male_Normal-0198.jpg,106.81,Very Light
Male_Normal-0199.jpg,-89.59,Dark
Male_Normal-0200.jpg,-106.28,Dark
Male_Normal-0201.jpg,-84.44,Dark
Male_Normal-0202.jpg,-85.17,Dark
Male_Normal-0203.jpg,-92.09,Dark
Male_Normal-0204.jpg,-94.07,Dark
Male_Normal-0205.jpg,-86.21,Dark
Male_Normal-0206.jpg,-88.2,Dark
Male_Normal-0207.jpg,-151.89,Dark
Male_Normal-0208.jpg,-103.12,Dark
Male_Normal-0209.jpg,-118.48,Dark
Male_Normal-0210.jpg,-93.54,Dark
Male_Normal-0211.jpg,-94.52,Dark
Male_Normal-0212.jpg,35.35,Intermediate
Male_Normal-0213.jpg,-93.07,Dark
Male_Normal-0214.jpg,-93.73,Dark
Male_Normal-0215.jpg,-87.26,Dark
Male_Normal-0216.jpg,-82.19,Dark
Male_Normal-0217.jpg,-95.2,Dark
Male_Normal-0218.jpg,-31.73,Dark
Male_Normal-0219.jpg,124.07,Very Light
Male_Normal-0220.jpg,-172.87,Dark
Male_Normal-0221.jpg,98.99,Very Light
Male_Normal-0222.jpg,-71.87,Dark
Male_Normal-0223.jpg,-90.0,Dark
Male_Normal-0224.jpg,-94.34,Dark
Male_Normal-0225.jpg,131.58,Very Light
Male_Normal-0226.jpg,-89.76,Dark
Male_Normal-0227.jpg,-127.55,Dark
Male_Normal-0228.jpg,-105.24,Dark
Male_Normal-0229.jpg,-101.04,Dark
Male_Normal-0230.jpg,-92.38,Dark
Male_Normal-0231.jpg,-103.72,Dark
Male_Normal-0232.jpg,-138.54,Dark
Male_Normal-0233.jpg,-166.87,Dark
Male_Normal-0234.jpg,-117.69,Dark
Male_Normal-0235.jpg,-114.32,Dark
Male_Normal-0236.jpg,-121.13,Dark
Male_Normal-0237.jpg,-118.13,Dark
Male_Normal-0238.jpg,-73.61,Dark
Male_Normal-0239.jpg,-69.51,Dark
Male_Normal-0240.jpg,-142.57,Dark
Male_Normal-0241.jpg,16.28,Tan
Male_Normal-0242.jpg,-71.04,Dark
Male_Normal-0243.jpg,-93.49,Dark
Male_Normal-0244.jpg,-88.35,Dark
Male_Normal-0245.jpg,-92.84,Dark
Male_Normal-0246.jpg,-87.8,Dark
Male_Normal-0247.jpg,-115.62,Dark
Male_Normal-0248.jpg,-97.65,Dark
Male_Normal-0249.jpg,-112.19,Dark
Male_Normal-0250.jpg,-86.75,Dark
Male_Normal-0251.jpg,-89.71,Dark
Male_Normal-0252.jpg,-90.0,Dark
Male_Normal-0253.jpg,167.87,Very Light
Male_Normal-0254.jpg,-84.5,Dark
Male_Normal-0255.jpg,134.32,Very Light
Male_Normal-0256.jpg,-103.67,Dark
Male_Normal-0257.jpg,-39.43,Dark
Male_Normal-0258.jpg,3.56,Brown
Male_Normal-0259.jpg,-81.73,Dark
Male_Normal-0260.jpg,-85.55,Dark
Male_Normal-0261.jpg,-84.64,Dark
Male_Normal-0262.jpg,-84.17,Dark
Male_Normal-0263.jpg,-94.98,Dark
Male_Normal-0264.jpg,-106.03,Dark
Male_Normal-0265.jpg,101.14,Very Light
Male_Normal-0266.jpg,117.06,Very Light
Male_Normal-0267.jpg,-100.49,Dark
Male_Normal-0268.jpg,139.77,Very Light
Male_Normal-0269.jpg,-86.26,Dark
Male_Normal-0270.jpg,-89.82,Dark
Male_Normal-0271.jpg,-87.86,Dark
Male_Normal-0272.jpg,-84.22,Dark
Male_Normal-0273.jpg,-101.12,Dark
Male_Normal-0274.jpg,-102.98,Dark
Male_Normal-0275.jpg,-41.31,Dark
Male_Normal-0276.jpg,119.99,Very Light
Male_Normal-0277.jpg,-75.39,Dark
Male_Normal-0278.jpg,-81.05,Dark
Male_Normal-0279.jpg,80.8,Very Light
Male_Normal-0280.jpg,86.33,Very Light
Male_Normal-0281.jpg,83.34,Very Light
Male_Normal-0282.jpg,59.9,Very Light
Male_Normal-0283.jpg,86.32,Very Light
Male_Normal-0284.jpg,77.53,Very Light
Male_Normal-0285.jpg,80.0,Very Light
Male_Normal-0286.jpg,84.43,Very Light
Male_Normal-0287.jpg,80.51,Very Light
Male_Normal-0288.jpg,77.09,Very Light
Male_Normal-0289.jpg,73.67,Very Light
Male_Normal-0290.jpg,71.12,Very Light
Male_Normal-0291.jpg,78.28,Very Light
Male_Normal-0292.jpg,73.13,Very Light
Male_Normal-0293.jpg,58.75,Very Light
Male_Normal-0294.jpg,72.92,Very Light
Male_Normal-0295.jpg,-45.26,Dark
Male_Normal-0296.jpg,48.7,Light
Male_Normal-0297.jpg,84.34,Very Light
Male_Normal-0298.jpg,80.07,Very Light
Male_Normal-0299.jpg,79.98,Very Light
Male_Normal-0300.jpg,86.28,Very Light
Male_Normal-0301.jpg,81.9,Very Light
Male_Normal-0302.jpg,82.92,Very Light
Male_Normal-0303.jpg,86.05,Very Light
Male_Normal-0304.jpg,74.13,Very Light
Male_Normal-0305.jpg,91.3,Very Light
Male_Normal-0306.jpg,86.0,Very Light
Male_Normal-0307.jpg,84.08,Very Light
Male_Normal-0308.jpg,85.14,Very Light
Male_Normal-0309.jpg,84.67,Very Light
Male_Normal-0310.jpg,85.67,Very Light
Male_Normal-0311.jpg,48.71,Light
Male_Normal-0312.jpg,49.09,Light
Male_Normal-0313.jpg,74.95,Very Light
Male_Normal-0314.jpg,73.64,Very Light
Male_Normal-0315.jpg,72.63,Very Light
Male_Normal-0316.jpg,73.46,Very Light
Male_Normal-0317.jpg,75.82,Very Light
Male_Normal-0318.jpg,76.58,Very Light
Male_Normal-0319.jpg,63.14,Very Light
Male_Normal-0320.jpg,69.21,Very Light
Male_Normal-0321.jpg,72.8,Very Light
Male_Normal-0322.jpg,80.96,Very Light
Male_Normal-0323.jpg,79.95,Very Light
Male_Normal-0324.jpg,71.82,Very Light
Male_Normal-0325.jpg,81.22,Very Light
Male_Normal-0326.jpg,73.75,Very Light
Male_Normal-0327.jpg,5.77,Brown
Male_Normal-0328.jpg,47.89,Light
Male_Normal-0329.jpg,87.2,Very Light
Male_Normal-0330.jpg,91.35,Very Light
Male_Normal-0331.jpg,91.89,Very Light
Male_Normal-0332.jpg,83.25,Very Light
Male_Normal-0333.jpg,85.33,Very Light
Male_Normal-0334.jpg,91.05,Very Light
Male_Normal-0335.jpg,29.59,Intermediate
Male_Normal-0336.jpg,30.26,Intermediate
Male_Normal-0337.jpg,65.01,Very Light
Male_Normal-0338.jpg,76.17,Very Light
Male_Normal-0339.jpg,68.36,Very Light
Male_Normal-0340.jpg,78.57,Very Light
Male_Normal-0341.jpg,74.14,Very Light
Male_Normal-0342.jpg,83.01,Very Light
Male_Normal-0343.jpg,8.71,Brown
Male_Normal-0344.jpg,13.74,Tan
Male_Normal-0345.jpg,78.57,Very Light
Male_Normal-0346.jpg,80.32,Very Light
Male_Normal-0347.jpg,82.46,Very Light
Male_Normal-0348.jpg,83.24,Very Light
Male_Normal-0349.jpg,80.66,Very Light
Male_Normal-0350.jpg,86.05,Very Light
Male_Normal-0351.jpg,-8.29,Brown
Male_Normal-0352.jpg,64.82,Very Light
Male_Normal-0353.jpg,85.15,Very Light
Male_Normal-0354.jpg,85.85,Very Light
Male_Normal-0355.jpg,85.59,Very Light
Male_Normal-0356.jpg,86.17,Very Light
Male_Normal-0357.jpg,85.43,Very Light
Male_Normal-0358.jpg,85.88,Very Light
Male_Normal-0359.jpg,32.82,Intermediate
Male_Normal-0360.jpg,43.12,Light
Male_Normal-0361.jpg,73.93,Very Light
Male_Normal-0362.jpg,51.15,Light
Male_Normal-0363.jpg,78.06,Very Light
Male_Normal-0364.jpg,86.52,Very Light
Male_Normal-0365.jpg,75.12,Very Light
Male_Normal-0366.jpg,69.27,Very Light
Male_Normal-0367.jpg,-29.01,Brown
Male_Normal-0368.jpg,84.84,Very Light
Male_Normal-0369.jpg,69.42,Very Light
Male_Normal-0370.jpg,72.4,Very Light
Male_Normal-0371.jpg,72.96,Very Light
Male_Normal-0372.jpg,50.99,Light
Male_Normal-0373.jpg,68.51,Very Light
Male_Normal-0374.jpg,71.86,Very Light
Male_Normal-0375.jpg,20.63,Tan
Male_Normal-0376.jpg,28.21,Intermediate
Male_Normal-0377.jpg,68.36,Very Light
Male_Normal-0378.jpg,79.43,Very Light
Male_Normal-0379.jpg,71.88,Very Light
Male_Normal-0380.jpg,75.46,Very Light
Male_Normal-0381.jpg,75.32,Very Light
Male_Normal-0382.jpg,74.78,Very Light
Male_Normal-0383.jpg,64.66,Very Light
Male_Normal-0384.jpg,70.38,Very Light
Male_Normal-0385.jpg,84.81,Very Light
Male_Normal-0386.jpg,91.5,Very Light
Male_Normal-0387.jpg,78.69,Very Light
Male_Normal-0388.jpg,84.16,Very Light
Male_Normal-0389.jpg,87.7,Very Light
Male_Normal-0390.jpg,92.22,Very Light
Male_Normal-0391.jpg,36.71,Intermediate
Male_Normal-0392.jpg,62.2,Very Light
Male_Normal-0393.jpg,81.56,Very Light
Male_Normal-0394.jpg,82.39,Very Light
Male_Normal-0395.jpg,9.71,Brown
Male_Normal-0396.jpg,61.29,Very Light
Male_Normal-0397.jpg,76.96,Very Light
Male_Normal-0398.jpg,85.96,Very Light
Male_Normal-0399.jpg,61.86,Very Light
Male_Normal-0400.jpg,78.49,Very Light
Male_Normal-0401.jpg,78.98,Very Light
Male_Normal-0402.jpg,87.07,Very Light
Male_Normal-0403.jpg,85.31,Very Light
Male_Normal-0404.jpg,81.4,Very Light
Male_Normal-0405.jpg,82.45,Very Light
Male_Normal-0406.jpg,85.97,Very Light
Male_Normal-0407.jpg,-5.38,Brown
Male_Normal-0408.jpg,59.28,Very Light
Male_Normal-0409.jpg,91.21,Very Light
Male_Normal-0410.jpg,86.74,Very Light
Male_Normal-0411.jpg,86.5,Very Light
Male_Normal-0412.jpg,78.9,Very Light
Male_Normal-0413.jpg,73.55,Very Light
Male_Normal-0414.jpg,86.72,Very Light
Male_Normal-0415.jpg,34.8,Intermediate
Male_Normal-0416.jpg,60.06,Very Light
Male_Normal-0417.jpg,71.85,Very Light
Male_Normal-0418.jpg,78.38,Very Light
Male_Normal-0419.jpg,79.73,Very Light
Male_Normal-0420.jpg,71.56,Very Light
Male_Normal-0421.jpg,69.94,Very Light
Male_Normal-0422.jpg,71.04,Very Light
Male_Normal-0423.jpg,9.27,Brown
Male_Normal-0424.jpg,63.75,Very Light
Male_Normal-0425.jpg,32.24,Intermediate
Male_Normal-0426.jpg,57.24,Very Light
Male_Normal-0427.jpg,14.86,Tan
Male_Normal-0428.jpg,74.68,Very Light
Male_Normal-0429.jpg,70.54,Very Light
Male_Normal-0430.jpg,68.32,Very Light
Male_Normal-0431.jpg,64.13,Very Light
Male_Normal-0432.jpg,53.78,Light
Male_Normal-0433.jpg,74.1,Very Light
Male_Normal-0434.jpg,84.19,Very Light
Male_Normal-0435.jpg,68.52,Very Light
Male_Normal-0436.jpg,76.73,Very Light
Male_Normal-0437.jpg,77.92,Very Light
Male_Normal-0438.jpg,84.33,Very Light
Male_Normal-0439.jpg,46.38,Light
Male_Normal-0440.jpg,39.61,Intermediate
Male_Normal-0441.jpg,81.19,Very Light
Male_Normal-0442.jpg,70.14,Very Light
Male_Normal-0443.jpg,-89.6,Dark
Male_Normal-0444.jpg,83.76,Very Light
Male_Normal-0445.jpg,81.74,Very Light
Male_Normal-0446.jpg,-86.24,Dark
Male_Normal-0447.jpg,-93.61,Dark
Male_Normal-0448.jpg,-87.3,Dark
Male_Normal-0449.jpg,91.36,Very Light
Male_Normal-0450.jpg,93.13,Very Light
Male_Normal-0451.jpg,102.94,Very Light
Male_Normal-0452.jpg,89.56,Very Light
Male_Normal-0453.jpg,91.53,Very Light
Male_Normal-0454.jpg,91.75,Very Light
Male_Normal-0455.jpg,70.42,Very Light
Male_Normal-0456.jpg,78.58,Very Light
Male_Normal-0457.jpg,85.43,Very Light
Male_Normal-0458.jpg,74.9,Very Light
Male_Normal-0459.jpg,79.63,Very Light
Male_Normal-0460.jpg,79.29,Very Light
Male_Normal-0461.jpg,80.52,Very Light
Male_Normal-0462.jpg,81.89,Very Light
Male_Normal-0463.jpg,84.48,Very Light
Male_Normal-0464.jpg,77.24,Very Light
Male_Normal-0465.jpg,51.18,Light
Male_Normal-0466.jpg,92.21,Very Light
Male_Normal-0467.jpg,91.9,Very Light
Male_Normal-0468.jpg,130.09,Very Light
Male_Normal-0469.jpg,85.88,Very Light
Male_Normal-0470.jpg,91.32,Very Light
Male_Normal-0471.jpg,92.37,Very Light
Male_Normal-0472.jpg,59.97,Very Light
Male_Normal-0473.jpg,38.0,Intermediate
Male_Normal-0474.jpg,89.09,Very Light
Male_Normal-0475.jpg,89.4,Very Light
Male_Normal-0476.jpg,89.41,Very Light
Male_Normal-0477.jpg,89.96,Very Light
Male_Normal-0478.jpg,89.35,Very Light
Male_Normal-0479.jpg,89.21,Very Light
Male_Normal-0480.jpg,84.05,Very Light
Male_Normal-0481.jpg,73.84,Very Light
Male_Normal-0482.jpg,89.95,Very Light
Male_Normal-0483.jpg,89.95,Very Light
Male_Normal-0484.jpg,89.31,Very Light
Male_Normal-0485.jpg,89.26,Very Light
Male_Normal-0486.jpg,89.95,Very Light
Male_Normal-0487.jpg,89.21,Very Light
Male_Normal-0488.jpg,71.3,Very Light
Male_Normal-0489.jpg,79.28,Very Light
Male_Normal-0490.jpg,88.55,Very Light
Male_Normal-0491.jpg,89.32,Very Light
Male_Normal-0492.jpg,88.87,Very Light
Male_Normal-0493.jpg,88.1,Very Light
Male_Normal-0494.jpg,86.08,Very Light
Male_Normal-0495.jpg,71.49,Very Light
Male_Normal-0496.jpg,83.43,Very Light
Male_Normal-0497.jpg,85.07,Very Light
Male_Normal-0498.jpg,86.7,Very Light
Male_Normal-0499.jpg,81.05,Very Light
Male_Normal-0500.jpg,84.07,Very Light
Male_Normal-0501.jpg,83.35,Very Light
Male_Normal-0502.jpg,82.99,Very Light
Male_Normal-0503.jpg,73.32,Very Light
Male_Normal-0504.jpg,79.38,Very Light
Male_Normal-0505.jpg,82.4,Very Light
Male_Normal-0506.jpg,91.56,Very Light
Male_Normal-0507.jpg,88.97,Very Light
Male_Normal-0508.jpg,92.58,Very Light
Male_Normal-0509.jpg,90.0,Very Light
Male_Normal-0510.jpg,94.83,Very Light
Male_Normal-0511.jpg,94.62,Very Light
Male_Normal-0512.jpg,89.94,Very Light
Male_Normal-0513.jpg,94.49,Very Light
